NAME,SPECS,PRICE,RATING
"Samsung Galaxy Note 9 (Metallic Copper, 128 GB)","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Quad HD+ Display12MP + 12MP , 8MP Front Camera4000 mAh Lithium-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",67900,4
"Samsung Galaxy Note 9 (Midnight Black, 512 GB)","8 GB RAM , 512 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Quad HD+ Display12MP + 12MP , 8MP Front Camera4000 mAh Lithium-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",77900,4
"Samsung Galaxy A6+ (Blue, 64 GB)","4 GB RAM , 64 GB ROM ,15.24 cm (6 inch) FHD+ Display16MP + 5MP , 24MP Front Camera3500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",21990,4
"Samsung Galaxy J7 Nxt (Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos Octa Core 1.6 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4.1
"Samsung Galaxy Note 9 (Alpine White, 128 GB)","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Quad HD+ Display12MP + 12MP , 8MP Front Camera4000 mAh Lithium-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",67900,4
"Samsung Galaxy Note 9 (Lavender Purple, 128 GB)","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Quad HD+ Display12MP + 12MP , 8MP Front Camera4000 mAh Lithium-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",67900,4
"Samsung Galaxy Note 9 (Metallic Copper, 512 GB)","8 GB RAM , 512 GB ROM , Expandable Upto 512 GB16.26 cm (6.4 inch) Quad HD+ Display12MP + 12MP , 8MP Front Camera4000 mAh Lithium-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",77900,4
"Samsung Galaxy Core Prime (White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 64 GB11.43 cm (4.5 inch) WVGA Display5MP Rear Camera , 2MP Front Camera2000 mAh Li-Ion Battery1.2 GHz Quad Core Processor Processor1 Year for Mobile & 6 Months for Accessories",7990,4.1
"Samsung Galaxy A7-2017 (Gold Sand, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display16MP Rear Camera , 16MP Front Camera3600 mAh BatteryExynos 7880 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",25900,3
"Samsung Galaxy S9 (Midnight Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 400 GB14.73 cm (5.8 inch) Quad HD+ Display12MP Rear Camera , 8MP Front Camera3000 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",57900,4
"Samsung Galaxy J7 Nxt (Black, 16 GB)","Grade: Refurbished - Good2 GB RAM , 16 GB ROM , Expandable Upto 256 GB5.5 inch HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos Octa-Core 1.6GHz ProcessorSeller warranty of 6 months provided by F1 Info Solutions & Services Pvt Ltd.",7999,3
"Samsung Galaxy S8 Plus (Midnight Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) Quad HD+ Display12MP Rear Camera , 8MP Front Camera3500 mAh BatteryExynos 8895 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",53990,4
"Samsung Galaxy J7 Pro (Black, 64 GB)","3 GB RAM , 64 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 13MP Front Camera3600 mAh BatteryExynos Octa-Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",14990,4
"Samsung Galaxy S8 Plus (Maple Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) Quad HD+ Display12MP Rear Camera , 8MP Front Camera3500 mAh BatteryExynos 8895 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",53990,4
"Samsung Galaxy S8 Plus (Orchid Grey, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.75 cm (6.2 inch) Quad HD+ Display12MP Rear Camera , 8MP Front Camera3500 mAh Battery8895 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",53990,4.1
"Samsung Galaxy J4 (Blue, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9990,4
"Samsung Galaxy M30 (Gradation Black, 128 GB)","6 GB RAM , 128 GB ROM ,16.26 cm (6.4 inch) Display16MP Rear Camera5000 mAh Battery12 Months",19590,4
"Samsung Galaxy A6 (Blue, 64 GB)","4 GB RAM , 64 GB ROM ,14.22 cm (5.6 inch) Display16MP Rear Camera , 16MP Front Camera3000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",14999,4
"Samsung On7 Pro (Black, 16 GB)","2 GB RAM , 16 GB ROM ,13.97 cm (5.5 inch) Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryNA",9899,4.1
"Samsung Galaxy J5 Prime (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2400 mAh Li-Ion BatteryExynos 7570 Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13500,4
Samsung Metro XL,"64 MB RAM , 128 MB ROM , Expandable Upto 16 GB7.11 cm (2.8 inch) QVGA Display3.1MP Rear Camera , 2MP Front Camera1200 mAh Li-Ion Battery0 0 Single Core 312MHz Processor1 Year on Mobile",3225,4
"Samsung Galaxy A9 (Bubblegum Pink, 128 GB)","6 GB RAM , 128 GB ROM , Expandable Upto 512 GB16.0 cm (6.3 inch) FHD+ Display24MP + 5MP + 10MP +8MP , 24MP Front Camera3800 mAh Lithium-ion BatteryQualcomm Snapdragon 660 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",34999,4.1
"Samsung Galaxy A8 (Gold, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) Full HD Display16MP Rear Camera , 5MP Front Camera3050 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16999,4
"Samsung Galaxy J7 Pro (Gold, 64 GB)","3 GB RAM , 64 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 13MP Front Camera3600 mAh BatteryExynos Octa-Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16900,4
"Samsung A6 (Gold, 32 GB)","4 GB RAM , 32 GB ROM ,14.22 cm (5.6 inch) Display16MP Rear Camera3000 mAh Battery1",15800,4.1
"Samsung Galaxy A7 (Champagne Gold, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2600 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",12999,4
Samsung Metro 313,"2 MB ROM ,5.08 cm (2 inch) VGA Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty",2299,4.1
"Samsung Galaxy A8 Star (White, 64 GB)","6 GB RAM , 64 GB ROM ,16.0 cm (6.3 inch) Display24MP Rear Camera3700 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",34900,4
"Samsung Galaxy A8 (Black, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) Full HD Display16MP Rear Camera , 5MP Front Camera3050 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",14999,4
"Samsung Galaxy J2 Pro (Gold, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2600 mAh BatterySpreadtrum Quad-Core 1.5GHz Processor1 Year for Mobile & 6 Months Accessories Warranty",10024,4
"Samsung Galaxy A5 (Midnight Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 64 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2300 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16490,4
"Samsung Galaxy A5-2017 (Gold Sand, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.21 cm (5.2 inch) Full HD Display16MP Rear Camera , 16MP Front Camera3000 mAh BatteryExynos 7880 64-bit Octa Core 1.9GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",22900,4.1
"Samsung Galaxy J7 Duo (Gold, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP + 5MP , 8MP Front Camera3000 mAh BatteryExynos 7884 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16700,4
"Samsung Galaxy S7 Edge (Gold Platinum, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera , 5MP Front Camera3600 mAh Li-Ion BatteryExynos 8890 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",55778,4
"Samsung J7 Max (Black, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera , 13MP Front Camera3300 mAh BatteryMediatek Octa-Core 1.69GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16500,4
"Samsung Galaxy A5 (Pearl White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 64 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2300 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16490,4
"Samsung Galaxy S7 Edge (Silver Titanium, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera , 5MP Front Camera3600 mAh Li-Ion BatteryExynos 8890 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",39998,4.1
"Samsung Galaxy S6 Edge (Black Sapphire, 32 GB)","3 GB RAM , 32 GB ROM ,12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera , 5MP Front Camera2600 mAh Battery0 0 Octa Core 2.1GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",37299,4.1
"Samsung Galaxy A5-2017 (Black Sky, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.21 cm (5.2 inch) Full HD Display16MP Rear Camera , 16MP Front Camera3000 mAh BatteryExynos 7880 64-bit Octa Core 1.9GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",22990,4
"Samsung Galaxy J7 Nxt (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryExynos Octa Core 1.6 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10900,4
Samsung Guru Plus B110,"512 MB RAM , 512 MB ROM ,3.81 cm (1.5 inch) Display800 mAh Battery1 Year Manufacturer Warranty",1520,4.1
"Samsung Galaxy J7 Prime 2 (Gold, 32 GB)","3 GB RAM , 32 GB ROM ,13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 13MP Front Camera3300 mAh Li-ion BatteryExynos ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11500,4
"Samsung Galaxy J5 - 6 (New 2016 Edition) (Gold, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 5MP Front Camera3100 mAh Li-Ion BatteryQualcomm Snapdragon 410 Quad Core 1.2GHz ProcessorBrand Warranty of 1 Year",12896,4
"Samsung Galaxy Ace NXT (Black, 4 GB)","512 MB RAM , 4 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display1500 mAh Li-Ion BatterySpreadtrum SC7715 Processor1 Year for Mobile & 6 Months for Accessories",5249,4.1
"Samsung Galaxy Core (Chic White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB10.92 cm (4.3 inch) WVGA Display5MP Rear Camera , 0.3MP Front Camera1800 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories",14700,3
Samsung Metro 350,"32 MB ROM , Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera , 0MP Front Camera1200 mAh Battery1 Year Manufacturer Warranty",2849,4
"Samsung Galaxy S5 (Copper Gold, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.95 cm (5.1 inch) Full HD Display16MP Rear Camera , 2MP Front Camera2800 mAh Li-Ion BatteryExynos 5422 Processor1 Year for Mobile & 6 Months for Accessories",21999,3
Samsung Metro 360,"64 MB RAM , 100 MB ROM ,6.1 cm (2.4 inch) QVGA Display3MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty",3629,4
"Samsung Galaxy J1 (4G) (White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 128 GB11.43 cm (4.5 inch) WVGA Display5MP Rear Camera , 2MP Front Camera2050 mAh Battery0 0 Quad Core 1.3GHz ProcessorBrand Warranty of 1 Year",7550,4.1
"Samsung Z1 (White, 4 GB)","768 MB RAM , 4 GB ROM , Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display3.1MP Rear Camera , 0.3MP Front Camera1500 mAh Li-Ion BatteryBrand Warranty of 1 Year",3990,3
Samsung Guru E1207T,3.86 cm (1.52 inch) NA Display800 mAh Battery1 Year for Mobile & 6 Months for Accessories,1560,4
"Samsung Galaxy Star Advance (White, 4 GB)","512 MB RAM , 4 GB ROM , Expandable Upto 32 GB10.92 cm (4.3 inch) WVGA Display3MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty",5499,3
"Samsung Galaxy Grand Neo (White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 64 GB12.73 cm (5.01 inch) WVGA Display5MP Rear Camera , 0.3MP Front Camera2100 mAh Li-Ion BatteryCortex-A7 Processor1 Year for Mobile & 6 Months for Accessories",13500,3
"Samsung Galaxy S4 (Deep Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 64 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 2MP Front Camera2600 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories",15999,3
"Samsung Galaxy S9 (Lilac Purple, 128 GB)","4 GB RAM , 128 GB ROM , Expandable Upto 400 GB14.73 cm (5.8 inch) Quad HD+ Display12MP Rear Camera , 8MP Front Camera3000 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",61900,4
"Samsung Galaxy E5 (Brown, 16 GB)","1.5 GB RAM , 16 GB ROM , Expandable Upto 64 GB12.7 cm (5 inch) Display8MP Rear Camera , 5MP Front Camera2400 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",12799,4
"Samsung Galaxy J4 Plus (Blue, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon SD425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8490,4
"Samsung Galaxy On Nxt (Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3300 mAh Li-Ion BatteryExynos 7870 Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year",15900,4
"Samsung Galaxy A7 2016 Edition (White, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera3300 mAh Li-Ion BatteryExynos Exynos Octa Core 1.6GHz Processor1 Year for Mobile & 6 Months Accessories Warranty",17490,4.1
"Samsung Galaxy Grand Prime 4g (Grey, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) quarter HD Display8MP Rear Camera , 5MP Front Camera2600 mAh Battery1 Year Manufacturer Warranty",8250,3
"Samsung Galaxy Core 2 (White, 4 GB)","768 MB RAM , 4 GB ROM , Expandable Upto 64 GB11.43 cm (4.5 inch) WVGA Display5MP Rear Camera , 0.3MP Front Camera2000 mAh Battery1 Year for Mobile & 6 Months for Accessories",6199,3
"Samsung Galaxy J5 (White, 8 GB)","1.5 GB RAM , 8 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2600 mAh BatteryQualcomm MSM8916 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11390,4
"Samsung Galaxy J2 Ace (Silver, 8 GB)","1.5 GB RAM , 8 GB ROM , Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera , 5MP Front Camera2600 mAh Battery1 Year for Mobile & 6 Months Accessories Warranty",8090,4
"Samsung Galaxy Core Prime G361 Dual Sim - White (White, 8 GB)","1 GB RAM , 8 GB ROM ,11.43 cm (4.5 inch) WVGA Display5MP Rear Camera , 2MP Front Camera2000 mAh Li-Ion Battery1 Year Manufacturer Warranty",7999,3
"Samsung Galaxy S9 Plus (Coral Blue, 128 GB)","6 GB RAM , 128 GB ROM , Expandable Upto 400 GB15.75 cm (6.2 inch) Quad HD+ Display12MP + 12MP , 8MP Front Camera3500 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",68900,4
"Samsung Z2 (Gold, 8 GB)","1 GB RAM , 8 GB ROM ,10.16 cm (4 inch) Display5MP Rear Camera1500 mAh Battery1 Year for Mobile & 6 Months Accessories Warranty",4790,3
"Samsung Z1 (Black, 4 GB)","768 MB RAM , 4 GB ROM , Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display3.1MP Rear Camera , 0.3MP Front Camera1500 mAh Li-Ion BatteryBrand Warranty of 1 Year",3990,3
"Samsung Galaxy A7 (Pearl White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2600 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",19990,4
"Samsung Galaxy J1 (4G) (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 128 GB11.43 cm (4.5 inch) WVGA Display5MP Rear Camera , 2MP Front Camera2050 mAh Battery0 0 Quad Core 1.3GHz ProcessorBrand Warranty of 1 Year",6099,4.1
"Samsung Galaxy J1 (Black, 4 GB)","0.5 GB RAM , 4 GB ROM , Expandable Upto 128 GB10.92 cm (4.3 inch) WVGA Display5MP Rear Camera , 2MP Front Camera1850 mAh Battery1 Year Manufacturer Warranty",6690,3
"Samsung Galaxy J1 (White, 4 GB)","0.5 GB RAM , 4 GB ROM , Expandable Upto 128 GB10.92 cm (4.3 inch) WVGA Display5MP Rear Camera , 2MP Front Camera1850 mAh Battery1 Year for Mobile & 6 Months for Accessories",6690,3
"Samsung Galaxy S6 Edge (Black, 64 GB)","3 GB RAM , 64 GB ROM ,12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera , 5MP Front Camera2600 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",44900,4.1
"Samsung Galaxy J3 Pro (White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2600 mAh BatterySpreadtrum Quad Core 1.5GHz ProcessorBrand Warranty of 1 Year",8490,4
"Samsung Galaxy A8 (White, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) Full HD Display16MP Rear Camera , 5MP Front Camera3050 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",19999,4
"Samsung Galaxy S6 Edge (White Pearl, 32 GB)","3 GB RAM , 32 GB ROM ,12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera , 5MP Front Camera2600 mAh Battery0 0 Octa Core 2.1GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",44900,4.1
"Samsung Galaxy S3 Neo (Pebble Blue, 16 GB)","1.5 GB RAM , 16 GB ROM , Expandable Upto 64 GB12.19 cm (4.8 inch) HD Display8MP Rear Camera , 1.9MP Front Camera2100 mAh Li-ion BatteryCortex-A7 Processor1 Year for Mobile & 6 Months for Accessories",4999,4
"Samsung Galaxy S5 (Charcoal Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.95 cm (5.1 inch) Full HD Display16MP Rear Camera , 2MP Front Camera2800 mAh Li-Ion BatteryExynos 5422 Processor1 Year for Mobile & 6 Months for Accessories",21999,3
"Samsung Galaxy S5 (Electric Blue, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.95 cm (5.1 inch) Full HD Display16MP Rear Camera , 2MP Front Camera2800 mAh Li-Ion BatteryExynos 5422 Processor1 Year for Mobile & 6 Months for Accessories",21999,3
"Samsung Galaxy On5 (Black, 8 GB)","1.5 GB RAM , 8 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2600 mAh Li-Ion BatteryExynos 3475 Quad Core 1.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6990,4
"Samsung Galaxy A9 Pro (Black, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) Full HD Display16MP Rear Camera , 8MP Front Camera5000 mAh Li-Ion BatteryQualcomm Snapdragon 652 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",22900,4
"Samsung Galaxy A7 (Midnight Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2600 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",19990,4
"Samsung Galaxy S8 (Midnight Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB14.73 cm (5.8 inch) Quad HD+ Display12MP Rear Camera , 8MP Front Camera3000 mAh BatteryExynos 8895 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",30990,4
"Samsung Galaxy C9 Pro (Black, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) Full HD Display16MP Rear Camera , 16MP Front Camera4000 mAh Li-Ion BatteryQualcomm Snapdragon 653 Octa Core 1.95GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",31900,4
"Samsung Galaxy S Duos 3 (Ceramic White, 4 GB)","512 MB RAM , 4 GB ROM ,10.16 cm (4 inch) WVGA Display5MP Rear Camera , 0.3MP Front Camera1500 mAh Battery1 Year for Mobile & 6 Months for Accessories",1247,4.1
"Samsung On5 Pro (Gold, 16 GB)","2 GB RAM , 16 GB ROM ,12.7 cm (5 inch) Display8MP Rear Camera , 5MP Front Camera2600 mAh Battery1 year manufacturer warranty for device and 6 months for accessories",5770,4
